file,row_index,target_value,value_type,data_Marital status,data_Application mode,data_Application order,data_Course,data_Daytime/evening attendance	,data_Previous qualification,data_Previous qualification (grade),data_Nacionality,data_Mother's qualification,data_Father's qualification,data_Mother's occupation,data_Father's occupation,data_Admission grade,data_Displaced,data_Educational special needs,data_Debtor,data_Tuition fees up to date,data_Gender,data_Scholarship holder,data_Age at enrollment,data_International,data_Curricular units 1st sem (credited),data_Curricular units 1st sem (enrolled),data_Curricular units 1st sem (evaluations),data_Curricular units 1st sem (approved),data_Curricular units 1st sem (grade),data_Curricular units 1st sem (without evaluations),data_Curricular units 2nd sem (credited),data_Curricular units 2nd sem (enrolled),data_Curricular units 2nd sem (evaluations),data_Curricular units 2nd sem (approved),data_Curricular units 2nd sem (grade),data_Curricular units 2nd sem (without evaluations),data_Unemployment rate,data_Inflation rate,data_GDP,data_Target,data_First_Sem_Success_Rate,data_Second_Sem_Success_Rate
test_cleaned.csv,53,0.0,float64,1,7,1.0,9130.0,1,1,140.0,1,19,38,9.0,9.0,140.0,1,0,0,1,0,0,23,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,12.4,0.5,1.79,Dropout,0.0,0.0
test_cleaned.csv,56,0.0,float64,1,39,1.0,9991.0,1,1,133.1,1,37,37,9.0,6.0,105.3,0,0,0,1,0,0,28,0,0,5,14,2.0,10.5,0,0,5,6,0,6.8125,0,12.4,0.5,1.79,Dropout,0.3999992000016,0.0
test_cleaned.csv,71,0.0,float64,1,1,1.0,8378.5,1,1,147.0,1,2,3,4.0,8.0,145.3,1,0,0,1,0,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,12.4,0.5,1.79,Enrolled,0.0,0.0
test_cleaned.csv,74,0.0,float64,1,39,1.0,8378.5,1,1,100.0,1,37,37,6.0,5.0,107.5,0,0,0,1,0,0,34,0,0,2,2,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,78,0.0,float64,1,17,3.5,8378.5,1,1,164.0,1,3,1,2.0,10.0,155.6,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,80,0.0,float64,1,16,1.0,8378.5,1,1,150.0,1,37,37,9.0,9.0,134.6,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,84,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,4,1,2.0,4.0,120.0,0,0,0,1,1,0,25,0,0,3,4,0.0,7.399999999999999,0,0,3,5,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,95,0.0,float64,1,44,1.0,9130.0,1,1,120.0,1,3,1,2.0,4.0,120.0,1,0,0,1,0,0,20,0,0,6,6,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,12.4,0.5,1.79,Dropout,0.0,0.0
test_cleaned.csv,100,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,37,37,8.0,10.0,100.0,1,0,0,1,0,0,34,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,106,0.0,float64,1,39,2.0,9556.0,1,1,133.1,1,34,34,16.5,16.5,100.5,0,0,0,1,0,0,34,0,0,3,7,1.0,14.0,0,0,2,4,0,6.8125,0,11.1,0.6,2.02,Dropout,0.3333322222259259,0.0
test_cleaned.csv,108,0.0,float64,1,1,1.0,8378.5,1,1,137.0,1,1,38,4.0,5.0,130.4,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,15.5,2.8,-4.06,Graduate,0.0,0.0
test_cleaned.csv,113,0.0,float64,1,17,3.5,9500.0,1,1,148.0,1,1,19,3.0,3.0,131.7,1,0,0,1,0,0,19,0,0,7,8,5.0,14.0,0,0,7,7,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.7142846938790088,0.0
test_cleaned.csv,114,0.0,float64,1,1,1.0,8378.5,1,1,127.0,1,1,1,4.0,3.0,126.3,1,0,0,1,1,0,21,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,121,0.0,float64,1,1,1.0,8378.5,1,1,149.0,1,19,37,9.0,9.0,158.1,1,0,0,1,1,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,10.8,1.4,1.74,Graduate,0.0,0.0
test_cleaned.csv,130,0.0,float64,1,44,1.0,9119.0,1,1,130.0,1,19,3,3.0,4.0,130.0,0,0,0,1,1,0,23,0,0,5,5,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,131,0.0,float64,1,17,1.0,8378.5,1,1,132.0,1,1,37,4.0,9.0,127.1,0,0,0,1,1,0,21,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,139,0.0,float64,1,17,1.0,9853.0,1,1,160.0,1,19,38,5.0,7.0,139.0,1,0,0,1,0,0,18,0,0,6,8,5.0,12.2,0,0,6,13,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.8333319444467593,0.0
test_cleaned.csv,140,0.0,float64,1,43,2.0,9500.0,1,1,136.0,1,19,1,9.0,10.0,124.1,0,0,0,1,1,0,21,0,0,8,8,0.0,7.399999999999999,0,0,8,8,0,6.8125,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
test_cleaned.csv,154,0.0,float64,1,1,1.0,8378.5,1,1,116.0,1,38,1,5.0,1.0,111.1,0,0,0,1,1,0,21,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,157,0.0,float64,1,1,3.5,9119.0,1,1,120.0,1,3,1,16.5,16.5,116.9,0,0,0,1,1,0,18,0,0,5,9,1.0,13.0,0,0,5,5,0,6.8125,0,8.9,1.4,3.51,Dropout,0.1999996000008,0.0
test_cleaned.csv,158,0.0,float64,1,42,1.0,9119.0,1,1,140.0,1,19,19,16.5,16.5,120.0,0,0,0,1,1,0,31,0,0,4,4,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,161,0.0,float64,1,39,1.0,9003.0,1,1,140.0,1,1,3,4.0,5.0,130.0,0,0,0,1,1,0,25,0,0,6,8,0.0,7.399999999999999,0,0,6,10,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,167,0.0,float64,1,17,3.5,9556.0,1,1,135.0,1,38,37,3.0,7.0,129.0,1,0,0,1,0,0,21,0,0,7,0,0.0,7.399999999999999,0,0,7,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,175,0.0,float64,1,1,3.5,9500.0,1,1,136.0,1,1,1,4.0,5.0,123.3,0,0,0,1,0,0,18,0,0,8,8,0.0,7.399999999999999,0,0,8,8,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,178,0.0,float64,1,39,1.0,9556.0,1,1,133.1,1,37,37,9.0,10.0,100.0,0,0,0,1,1,0,31,0,0,7,7,0.0,7.399999999999999,0,0,7,7,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,179,0.0,float64,1,39,1.0,9991.0,1,1,130.0,1,37,37,16.5,16.5,119.0,1,0,0,1,1,0,34,0,0,5,5,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,180,0.0,float64,1,1,3.5,9500.0,1,1,138.0,1,4,19,2.0,3.0,124.7,1,0,0,1,1,0,18,0,0,7,0,0.0,7.399999999999999,0,0,8,0,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,201,0.0,float64,1,39,1.0,9119.0,1,1,110.0,1,37,37,16.5,16.5,108.4,1,0,0,1,0,0,34,0,0,5,5,0.0,7.399999999999999,0,0,5,6,0,6.8125,0,10.8,1.4,1.74,Dropout,0.0,0.0
test_cleaned.csv,212,0.0,float64,1,1,1.0,9670.0,1,1,116.0,1,38,19,0.0,2.0,116.7,1,0,0,1,1,0,21,0,0,5,8,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,223,0.0,float64,1,39,1.0,9238.0,1,1,130.0,1,19,3,9.0,2.0,140.0,0,0,0,1,1,0,34,0,0,6,7,4.0,12.25,0,0,6,7,0,6.8125,0,8.9,1.4,3.51,Dropout,0.6666655555574075,0.0
test_cleaned.csv,230,0.0,float64,1,39,1.0,8378.5,1,1,120.0,1,19,37,8.0,7.0,100.0,1,0,0,1,0,0,24,0,0,6,11,1.0,10.0,0,0,6,6,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.1666663888893518,0.0
test_cleaned.csv,234,0.0,float64,1,1,3.5,9070.0,1,1,134.0,1,34,1,5.0,7.0,129.8,1,0,0,1,0,0,18,0,0,6,7,2.0,11.0,0,0,6,0,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.3333327777787037,0.0
test_cleaned.csv,241,0.0,float64,1,43,1.0,9556.0,1,1,140.0,1,37,37,9.0,9.0,128.0,1,0,0,1,0,0,32,0,0,7,7,0.0,7.399999999999999,0,0,8,8,0,6.8125,0,10.8,1.4,1.74,Dropout,0.0,0.0
test_cleaned.csv,246,0.0,float64,1,43,1.0,9003.0,1,1,149.0,1,1,1,4.0,5.0,156.1,1,0,0,1,1,0,29,0,0,6,6,0.0,7.399999999999999,0,0,6,8,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,247,0.0,float64,1,17,1.0,9254.0,1,1,131.0,1,38,37,4.0,9.0,131.7,1,0,0,1,0,0,18,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,249,0.0,float64,1,1,1.0,8378.5,1,1,164.0,1,38,37,9.0,8.0,155.1,1,0,0,1,1,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,12.7,3.7,-1.7,Graduate,0.0,0.0
test_cleaned.csv,256,0.0,float64,1,39,2.0,9556.0,1,1,110.0,1,19,38,9.0,9.0,112.8,0,0,0,1,0,0,26,0,0,7,7,0.0,7.399999999999999,0,0,8,8,0,6.8125,0,10.8,1.4,1.74,Enrolled,0.0,0.0
test_cleaned.csv,266,0.0,float64,1,1,1.0,8378.5,1,1,142.0,1,1,1,3.0,3.0,133.3,1,0,0,1,0,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,10.8,1.4,1.74,Graduate,0.0,0.0
test_cleaned.csv,272,0.0,float64,1,1,1.0,8378.5,1,1,124.0,1,19,1,9.0,9.0,121.2,1,0,0,1,1,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,10.8,1.4,1.74,Enrolled,0.0,0.0
test_cleaned.csv,280,0.0,float64,1,17,3.5,9119.0,1,1,129.0,1,37,13,4.0,16.5,117.1,1,0,0,1,1,0,19,0,0,5,10,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,292,0.0,float64,1,17,2.0,8378.5,1,1,130.0,1,1,1,2.0,3.0,148.6,1,0,0,1,1,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,11.1,0.6,2.02,Dropout,0.0,0.0
test_cleaned.csv,293,0.0,float64,1,43,1.0,9500.0,1,1,133.1,1,34,34,0.0,0.0,110.0,1,0,0,1,1,0,27,0,0,7,7,0.0,7.399999999999999,0,0,7,7,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,308,0.0,float64,1,42,1.0,9147.0,1,1,135.0,1,19,1,4.0,4.0,120.0,0,0,0,1,1,0,25,0,0,5,6,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,316,0.0,float64,1,39,1.0,9991.0,1,1,150.0,1,37,37,9.0,7.0,150.0,0,0,0,1,0,0,27,0,0,5,0,0.0,7.399999999999999,0,0,5,0,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,325,0.0,float64,1,17,1.0,9670.0,1,1,141.0,1,19,37,5.0,8.0,130.2,0,0,0,1,1,0,18,0,0,6,6,6.0,13.5,0,0,6,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.9999983333361112,0.0
test_cleaned.csv,334,0.0,float64,1,18,3.0,9670.0,1,1,119.0,1,38,38,9.0,9.0,115.2,1,0,0,1,0,0,19,0,0,6,10,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,338,0.0,float64,1,1,1.0,9500.0,1,1,141.0,1,1,1,16.5,3.0,127.8,0,0,0,1,0,0,19,0,0,7,7,0.0,7.399999999999999,0,0,7,7,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,341,0.0,float64,1,39,1.0,9991.0,1,1,133.1,1,3,38,2.0,7.0,121.7,0,0,0,1,1,0,31,0,0,5,5,0.0,7.399999999999999,0,0,5,7,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,344,0.0,float64,1,39,1.0,9003.0,1,1,130.0,1,19,19,9.0,5.0,100.0,0,0,0,1,1,0,29,0,0,6,9,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,348,0.0,float64,1,42,1.0,9003.0,1,1,160.0,1,19,1,9.0,5.0,107.8,1,0,0,1,1,0,27,0,0,6,10,0.0,7.399999999999999,0,0,6,8,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,358,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,34,34,0.0,0.0,130.0,0,0,0,1,1,0,34,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,360,0.0,float64,1,1,1.0,8378.5,1,1,159.0,1,3,3,2.0,2.0,159.2,1,0,0,1,1,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,362,0.0,float64,1,1,3.5,9773.0,1,1,131.0,1,1,38,9.0,5.0,132.4,1,0,0,1,1,0,18,0,0,6,6,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,11.1,0.6,2.02,Dropout,0.0,0.0
test_cleaned.csv,365,0.0,float64,1,7,1.0,9254.0,1,1,130.0,1,1,3,4.0,3.0,130.0,0,0,0,1,0,0,34,0,0,6,10,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,12.4,0.5,1.79,Dropout,0.0,0.0
test_cleaned.csv,374,0.0,float64,1,39,1.0,9991.0,1,1,140.0,1,37,37,9.0,10.0,130.0,0,0,0,1,0,0,34,0,0,5,5,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
test_cleaned.csv,379,0.0,float64,1,39,1.0,9003.0,1,1,133.1,1,38,38,4.0,7.0,115.6,1,0,0,1,0,0,27,0,0,6,8,0.0,7.399999999999999,0,0,6,8,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,383,0.0,float64,1,1,1.0,9670.0,1,1,133.1,1,3,1,1.0,7.0,155.0,0,0,0,1,0,0,22,0,0,5,6,3.0,11.333333333333334,0,0,5,5,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.5999988000024,0.0
test_cleaned.csv,388,0.0,float64,1,39,1.0,8378.5,1,1,147.0,1,37,38,16.5,16.5,133.3,0,0,0,1,0,0,32,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,389,0.0,float64,1,1,3.5,9500.0,1,1,137.0,1,1,19,4.0,7.0,126.7,1,0,0,1,0,0,18,0,0,7,0,0.0,7.399999999999999,0,0,8,0,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,402,0.0,float64,1,39,1.0,9147.0,1,1,133.1,1,1,19,4.0,7.0,114.0,0,0,0,1,1,0,29,0,0,5,5,1.0,13.0,0,0,5,5,0,6.8125,0,8.9,1.4,3.51,Dropout,0.1999996000008,0.0
test_cleaned.csv,405,0.0,float64,1,1,3.5,9147.0,1,1,132.0,1,39,39,3.0,3.0,127.8,1,0,0,1,1,0,18,0,0,5,0,0.0,7.399999999999999,0,0,5,0,0,6.8125,0,11.1,0.6,2.02,Dropout,0.0,0.0
test_cleaned.csv,410,0.0,float64,1,39,1.0,9003.0,1,1,130.0,1,1,1,9.0,4.0,140.0,0,0,0,1,1,0,25,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,411,0.0,float64,1,1,1.0,8378.5,1,1,164.0,1,37,37,9.0,9.0,152.7,1,0,0,1,1,0,27,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,412,0.0,float64,1,44,1.0,9119.0,1,1,130.0,1,37,12,9.0,8.0,129.4,1,0,0,1,1,0,23,0,0,5,6,0.0,7.399999999999999,0,0,5,7,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,417,0.0,float64,1,39,2.0,9147.0,1,1,130.0,1,19,19,5.0,9.0,121.5,0,0,0,1,1,0,26,0,0,5,5,2.0,10.5,0,0,5,9,0,6.8125,0,10.8,1.4,1.74,Dropout,0.3999992000016,0.0
test_cleaned.csv,427,0.0,float64,1,1,2.0,9500.0,1,1,126.0,1,37,1,7.0,7.0,118.7,1,0,0,1,0,0,19,0,0,7,0,0.0,7.399999999999999,0,0,8,0,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,430,0.0,float64,1,39,1.0,9003.0,1,1,111.0,1,37,37,9.0,10.0,95.8,1,0,0,1,1,0,34,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,432,0.0,float64,1,1,3.5,9500.0,1,1,141.0,1,38,19,7.0,7.0,132.5,1,0,0,1,0,0,19,0,0,7,0,0.0,7.399999999999999,0,0,8,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,433,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,34,34,0.0,0.0,100.0,1,0,0,1,0,0,34,0,0,5,9,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,435,0.0,float64,1,39,1.0,9003.0,1,1,110.0,1,1,1,9.0,4.0,120.0,0,0,0,1,1,0,27,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,13.9,-0.3,0.79,Dropout,0.0,0.0
test_cleaned.csv,451,0.0,float64,1,15,1.0,9119.0,1,1,133.1,1,1,3,5.0,8.0,100.0,0,0,0,1,1,0,21,0,0,5,5,0.0,7.399999999999999,0,0,6,8,0,6.8125,0,11.1,0.6,2.02,Dropout,0.0,0.0
test_cleaned.csv,454,0.0,float64,1,7,1.0,8378.5,1,1,140.0,1,37,12,9.0,4.0,140.0,0,0,0,1,0,0,26,0,0,5,9,0.0,7.399999999999999,0,0,5,10,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,455,0.0,float64,1,51,1.0,9670.0,1,1,133.1,1,2,1,3.0,10.0,120.0,0,0,0,1,1,0,32,0,0,6,15,2.0,12.0,0,0,6,7,0,6.8125,0,11.1,0.6,2.02,Dropout,0.3333327777787037,0.0
test_cleaned.csv,458,0.0,float64,1,1,3.5,9070.0,1,1,117.0,1,19,37,5.0,5.0,131.0,1,0,0,1,1,0,21,0,0,6,6,1.0,14.0,0,0,6,7,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.1666663888893518,0.0
test_cleaned.csv,463,0.0,float64,1,39,1.0,9119.0,1,1,110.0,1,19,19,0.0,5.0,137.0,0,0,0,1,1,0,30,0,0,5,5,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,467,0.0,float64,1,44,1.0,9119.0,1,1,151.0,1,19,37,4.0,7.0,151.0,0,0,0,1,0,0,26,0,0,5,6,0.0,7.399999999999999,0,0,5,5,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,472,0.0,float64,1,39,1.0,9991.0,1,1,148.0,1,19,37,9.0,5.0,130.9,0,0,0,1,1,0,28,0,0,5,5,0.0,7.399999999999999,0,0,5,6,0,6.8125,0,12.4,0.5,1.79,Dropout,0.0,0.0
test_cleaned.csv,474,0.0,float64,1,17,2.0,9254.0,1,1,130.0,1,19,19,7.0,7.0,121.6,1,0,0,1,0,0,18,0,0,6,9,1.0,10.0,0,0,6,6,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.1666663888893518,0.0
test_cleaned.csv,475,0.0,float64,1,1,1.0,9254.0,1,1,121.0,1,1,1,5.0,4.0,111.9,1,0,0,1,1,0,20,0,0,6,14,2.0,10.5,0,0,6,16,0,6.8125,0,10.8,1.4,1.74,Dropout,0.3333327777787037,0.0
test_cleaned.csv,478,0.0,float64,1,39,1.0,9070.0,1,1,140.0,1,37,37,9.0,10.0,118.0,0,0,0,1,1,0,34,0,0,6,6,6.0,13.5,0,0,6,6,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.9999983333361112,0.0
test_cleaned.csv,482,0.0,float64,1,39,1.0,9500.0,1,1,110.0,1,37,38,5.0,5.0,151.0,0,0,0,1,1,0,34,0,0,7,7,0.0,7.399999999999999,0,0,8,8,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
test_cleaned.csv,489,0.0,float64,1,39,1.0,8378.5,1,1,133.1,1,37,37,9.0,5.0,135.5,0,0,0,1,0,0,34,0,0,6,6,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,11.1,0.6,2.02,Dropout,0.0,0.0
test_cleaned.csv,490,0.0,float64,1,1,1.0,9238.0,1,1,125.0,1,1,1,5.0,5.0,128.5,0,0,0,1,1,0,20,0,0,6,13,1.0,14.0,0,0,6,7,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.1666663888893518,0.0
test_cleaned.csv,494,0.0,float64,1,17,1.0,8378.5,1,1,140.0,1,1,1,5.0,7.0,146.3,1,0,0,1,0,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.0,0.0
test_cleaned.csv,501,0.0,float64,1,43,1.0,9670.0,1,1,164.0,1,34,34,0.0,0.0,111.6,0,0,0,1,1,0,34,0,0,5,5,1.0,14.0,0,0,5,5,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.1999996000008,0.0
test_cleaned.csv,511,0.0,float64,1,1,1.0,8378.5,1,1,137.0,1,3,19,2.0,9.0,122.3,0,0,0,1,0,0,19,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,10.8,1.4,1.74,Dropout,0.0,0.0
test_cleaned.csv,513,0.0,float64,1,39,1.0,9130.0,1,1,140.0,1,37,37,6.0,7.0,150.0,1,0,0,1,1,0,34,0,0,6,9,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,524,0.0,float64,1,7,1.0,9070.0,1,1,140.0,1,37,37,7.0,7.0,140.0,0,0,0,1,1,0,30,0,0,6,6,1.0,10.0,0,0,6,6,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.1666663888893518,0.0
test_cleaned.csv,525,0.0,float64,1,17,3.5,9070.0,1,1,125.0,1,19,1,5.0,5.0,122.6,1,0,0,1,1,0,22,0,0,6,6,1.0,11.0,0,0,6,6,0,6.8125,0,9.4,-0.8,-3.12,Enrolled,0.1666663888893518,0.0
test_cleaned.csv,535,0.0,float64,1,39,1.0,9238.0,1,1,133.1,1,37,37,9.0,9.0,130.0,1,0,0,1,0,0,31,0,0,6,11,0.0,7.399999999999999,0,0,5,10,0,6.8125,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
test_cleaned.csv,537,0.0,float64,1,43,2.0,9670.0,1,1,135.0,1,3,19,1.0,7.0,123.5,1,0,0,1,1,0,22,0,0,6,12,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,16.2,0.3,-0.92,Dropout,0.0,0.0
test_cleaned.csv,543,0.0,float64,1,18,1.0,9070.0,1,1,117.0,1,1,37,4.0,7.0,127.9,1,0,0,1,1,0,20,0,0,6,6,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,9.4,-0.8,-3.12,Dropout,0.0,0.0
test_cleaned.csv,550,0.0,float64,1,43,1.0,9991.0,1,1,100.0,1,3,19,1.0,1.0,117.9,0,0,0,1,1,0,34,0,0,5,5,0.0,7.399999999999999,0,0,5,6,0,6.8125,0,10.8,1.4,1.74,Dropout,0.0,0.0
test_cleaned.csv,556,0.0,float64,1,7,1.0,8378.5,1,1,130.0,1,37,38,0.0,5.0,130.0,0,0,0,1,0,0,28,0,0,6,12,1.0,11.0,0,0,6,0,0,6.8125,0,12.7,3.7,-1.7,Dropout,0.1666663888893518,0.0
test_cleaned.csv,557,0.0,float64,1,39,1.0,9119.0,1,1,150.0,1,3,3,4.0,4.0,150.0,1,0,0,1,1,0,27,0,0,5,10,1.0,14.0,0,0,5,0,0,6.8125,0,8.9,1.4,3.51,Dropout,0.1999996000008,0.0
test_cleaned.csv,560,0.0,float64,1,1,1.0,9130.0,1,1,164.0,1,34,1,0.0,0.0,159.2,0,0,0,1,0,0,18,0,0,6,0,0.0,7.399999999999999,0,0,6,0,0,6.8125,0,7.6,2.6,0.32,Dropout,0.0,0.0
test_cleaned.csv,562,0.0,float64,1,1,1.0,8378.5,1,1,136.0,1,3,37,2.0,8.0,121.7,1,0,0,1,0,0,18,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0
test_cleaned.csv,563,0.0,float64,1,17,1.0,8378.5,1,1,127.0,1,19,37,4.0,7.0,115.8,0,0,0,1,0,0,24,0,0,6,12,1.0,12.0,0,0,6,12,0,6.8125,0,10.8,1.4,1.74,Dropout,0.1666663888893518,0.0
test_cleaned.csv,573,0.0,float64,1,44,1.0,8378.5,1,1,140.0,1,3,3,2.0,2.0,140.0,0,0,0,1,1,0,20,0,0,2,0,0.0,7.399999999999999,0,0,2,0,0,6.8125,0,15.5,2.8,-4.06,Graduate,0.0,0.0
test_cleaned.csv,593,0.0,float64,1,39,1.0,9670.0,1,1,133.1,1,37,1,9.0,3.0,120.0,0,0,0,1,1,0,34,0,0,6,13,0.0,7.399999999999999,0,0,6,6,0,6.8125,0,15.5,2.8,-4.06,Dropout,0.0,0.0
